Type,Total Pct.,Calculation Pct.,EDER,DOR,Time,Sched Time,gid,Case,Scheduling Algorithm
CPF,0.4958,0.3159,0.7077,0.375,0.006017208099365234,0.0034666061401367188,1,1,HEFT
ICRB,0.4958,0.3159,0.7077,0.375,0.005955934524536133,0.0034666061401367188,1,1,HEFT
STO,0.4944,0.3132,0.7581,0.125,0.006235361099243164,0.0034666061401367188,1,1,HEFT
Rand,0.4713,0.3015,0.9906,0.875,0.005899906158447266,0.0034666061401367188,1,1,HEFT
CPF,0.4966,0.3164,0.7049,0.375,0.008054256439208984,0.003759622573852539,1,1,CPOP
ICRB,0.4966,0.3164,0.7049,0.375,0.007874250411987305,0.003759622573852539,1,1,CPOP
STO,0.4952,0.3137,0.7558,0.125,0.007125139236450195,0.003759622573852539,1,1,CPOP
Rand,0.4757,0.3111,0.8057,0.625,0.007378578186035156,0.003759622573852539,1,1,CPOP
CPF,0.5254,0.383,0.2096,0.5,0.0065419673919677734,0.003437519073486328,1,1,HEFT
ICRB,0.5061,0.3445,0.7367,0.375,0.007769584655761719,0.003437519073486328,1,1,HEFT
STO,0.5008,0.361,0.4977,0.125,0.0058956146240234375,0.003437519073486328,1,1,HEFT
Rand,0.513,0.3584,0.5336,0.75,0.005857706069946289,0.003437519073486328,1,1,HEFT
CPF,0.5294,0.386,0.1801,0.375,0.008733510971069336,0.005808830261230469,1,1,CPOP
ICRB,0.5096,0.3469,0.7268,0.375,0.008458375930786133,0.005808830261230469,1,1,CPOP
STO,0.5008,0.361,0.5162,0.125,0.009276866912841797,0.005808830261230469,1,1,CPOP
Rand,0.5011,0.3302,1.0,0.5,0.010169506072998047,0.005808830261230469,1,1,CPOP
CPF,0.4754,0.3448,0.3077,0.5,0.006381511688232422,0.0038323402404785156,1,1,HEFT
ICRB,0.4853,0.3324,0.4841,0.375,0.00841975212097168,0.0038323402404785156,1,1,HEFT
STO,0.4662,0.3239,0.6117,0.0,0.006119728088378906,0.0038323402404785156,1,1,HEFT
Rand,0.4755,0.3108,0.8236,0.625,0.007106304168701172,0.0038323402404785156,1,1,HEFT
CPF,0.4754,0.3448,0.3077,0.5,0.007908105850219727,0.005173921585083008,1,1,CPOP
ICRB,0.4853,0.3324,0.4841,0.375,0.008100032806396484,0.005173921585083008,1,1,CPOP
STO,0.4662,0.3239,0.6117,0.0,0.008913516998291016,0.005173921585083008,1,1,CPOP
Rand,0.473,0.339,0.3883,0.5,0.008152961730957031,0.005173921585083008,1,1,CPOP
CPF,0.4614,0.313,0.7643,0.5,0.006588459014892578,0.003645658493041992,1,1,HEFT
ICRB,0.4608,0.3115,0.7904,0.375,0.007521390914916992,0.003645658493041992,1,1,HEFT
STO,0.4662,0.3359,0.4063,0.125,0.007839441299438477,0.003645658493041992,1,1,HEFT
Rand,0.4662,0.3359,0.4063,0.5,0.006139993667602539,0.003645658493041992,1,1,HEFT
CPF,0.4684,0.3177,0.7443,0.375,0.00689244270324707,0.0037834644317626953,1,1,CPOP
ICRB,0.4677,0.3161,0.7727,0.375,0.006302356719970703,0.0037834644317626953,1,1,CPOP
STO,0.4662,0.3359,0.4406,0.125,0.006314516067504883,0.0037834644317626953,1,1,CPOP
Rand,0.4684,0.3177,0.7443,0.875,0.0063037872314453125,0.0037834644317626953,1,1,CPOP
CPF,0.4048,0.2954,0.8234,0.5,0.006091117858886719,0.003324747085571289,1,1,HEFT
ICRB,0.4342,0.2949,0.8351,0.25,0.007025003433227539,0.003324747085571289,1,1,HEFT
STO,0.4396,0.3108,0.489,0.125,0.006693601608276367,0.003324747085571289,1,1,HEFT
Rand,0.4161,0.2879,1.0,0.5,0.00748753547668457,0.003324747085571289,1,1,HEFT
CPF,0.4048,0.2954,0.8234,0.5,0.006663084030151367,0.0037474632263183594,1,1,CPOP
ICRB,0.4342,0.2949,0.8351,0.25,0.0075647830963134766,0.0037474632263183594,1,1,CPOP
STO,0.4396,0.3108,0.489,0.125,0.00625157356262207,0.0037474632263183594,1,1,CPOP
Rand,0.423,0.3025,0.6656,0.625,0.006064891815185547,0.0037474632263183594,1,1,CPOP
CPF,0.4699,0.3252,0.7049,0.5,0.009749889373779297,0.004441738128662109,1,1,HEFT
ICRB,0.4876,0.3252,0.7049,0.25,0.007099151611328125,0.004441738128662109,1,1,HEFT
STO,0.4848,0.3192,0.8045,0.125,0.0068280696868896484,0.004441738128662109,1,1,HEFT
Rand,0.5021,0.3556,0.2522,0.75,0.007442474365234375,0.004441738128662109,1,1,HEFT
CPF,0.4699,0.3252,0.7049,0.5,0.009310483932495117,0.006568431854248047,1,1,CPOP
ICRB,0.4876,0.3252,0.7049,0.25,0.00921320915222168,0.006568431854248047,1,1,CPOP
STO,0.4848,0.3192,0.8045,0.125,0.008981943130493164,0.006568431854248047,1,1,CPOP
Rand,0.4688,0.3226,0.7478,0.875,0.009910345077514648,0.006568431854248047,1,1,CPOP
CPF,0.4826,0.2851,0.5262,0.375,0.008022308349609375,0.0042667388916015625,1,1,HEFT
ICRB,0.4906,0.2655,0.7482,0.25,0.006810426712036133,0.0042667388916015625,1,1,HEFT
STO,0.4753,0.2641,0.7649,0.125,0.0064144134521484375,0.0042667388916015625,1,1,HEFT
Rand,0.4792,0.2462,1.0,0.5,0.006467103958129883,0.0042667388916015625,1,1,HEFT
CPF,0.5058,0.2988,0.4506,0.375,0.00892949104309082,0.005384922027587891,1,1,CPOP
ICRB,0.5125,0.2773,0.7081,0.25,0.009183645248413086,0.005384922027587891,1,1,CPOP
STO,0.4943,0.2747,0.7426,0.0,0.009277582168579102,0.005384922027587891,1,1,CPOP
Rand,0.4835,0.2564,1.0,0.5,0.007802009582519531,0.005384922027587891,1,1,CPOP
CPF,0.4778,0.323,0.7493,0.5,0.006169319152832031,0.003408193588256836,1,1,HEFT
ICRB,0.4974,0.323,0.7493,0.375,0.007177114486694336,0.003408193588256836,1,1,HEFT
STO,0.4904,0.3242,0.732,0.25,0.0062711238861083984,0.003408193588256836,1,1,HEFT
Rand,0.4778,0.323,0.7493,0.625,0.00757598876953125,0.003408193588256836,1,1,HEFT
CPF,0.4798,0.3244,0.7444,0.5,0.006467342376708984,0.0036666393280029297,1,1,CPOP
ICRB,0.4995,0.3244,0.7444,0.375,0.007937431335449219,0.0036666393280029297,1,1,CPOP
STO,0.4904,0.3242,0.7463,0.25,0.007192850112915039,0.0036666393280029297,1,1,CPOP
Rand,0.4908,0.3075,1.0,0.625,0.0060100555419921875,0.0036666393280029297,1,1,CPOP
CPF,0.5047,0.3748,0.395,0.25,0.006811380386352539,0.0036520957946777344,1,1,HEFT
ICRB,0.5079,0.3389,0.8532,0.25,0.007619142532348633,0.0036520957946777344,1,1,HEFT
STO,0.5136,0.3614,0.5563,0.0,0.007650136947631836,0.0036520957946777344,1,1,HEFT
Rand,0.5182,0.3588,0.5875,0.625,0.005979299545288086,0.0036520957946777344,1,1,HEFT
CPF,0.5047,0.3748,0.491,0.25,0.007354021072387695,0.004325389862060547,1,1,CPOP
ICRB,0.5295,0.3533,0.8176,0.25,0.006860494613647461,0.004325389862060547,1,1,CPOP
STO,0.5136,0.3614,0.6914,0.0,0.006636381149291992,0.004325389862060547,1,1,CPOP
Rand,0.5416,0.3751,0.4873,0.25,0.0067441463470458984,0.004325389862060547,1,1,CPOP
CPF,0.4612,0.3054,0.7662,0.5,0.006032466888427734,0.003426074981689453,1,1,HEFT
ICRB,0.4769,0.3039,0.7855,0.375,0.005876779556274414,0.003426074981689453,1,1,HEFT
STO,0.4746,0.299,0.851,0.125,0.005728006362915039,0.003426074981689453,1,1,HEFT
Rand,0.4853,0.3218,0.5623,0.5,0.006655693054199219,0.003426074981689453,1,1,HEFT
CPF,0.4853,0.3214,0.7082,0.5,0.006713151931762695,0.0038399696350097656,1,1,CPOP
ICRB,0.5017,0.3197,0.7323,0.375,0.007715463638305664,0.0038399696350097656,1,1,CPOP
STO,0.4989,0.3143,0.814,0.125,0.006899356842041016,0.0038399696350097656,1,1,CPOP
Rand,0.5017,0.3197,0.7323,0.75,0.006275653839111328,0.0038399696350097656,1,1,CPOP
CPF,0.4647,0.3288,0.5626,0.375,0.006463527679443359,0.0034837722778320312,1,1,HEFT
ICRB,0.4647,0.3288,0.5626,0.375,0.007992029190063477,0.0034837722778320312,1,1,HEFT
STO,0.4574,0.3356,0.4332,0.125,0.006031990051269531,0.0034837722778320312,1,1,HEFT
Rand,0.4489,0.3286,0.5668,0.75,0.0068569183349609375,0.0034837722778320312,1,1,HEFT
CPF,0.4647,0.3288,0.5626,0.375,0.0058557987213134766,0.0034482479095458984,1,1,CPOP
ICRB,0.4647,0.3288,0.5626,0.375,0.005636692047119141,0.0034482479095458984,1,1,CPOP
STO,0.4574,0.3356,0.4332,0.125,0.005388975143432617,0.0034482479095458984,1,1,CPOP
Rand,0.46,0.3172,0.7951,0.75,0.005537271499633789,0.0034482479095458984,1,1,CPOP
CPF,0.4862,0.359,0.5877,0.375,0.008413076400756836,0.005536317825317383,1,1,HEFT
ICRB,0.4984,0.3463,0.7882,0.25,0.008208990097045898,0.005536317825317383,1,1,HEFT
STO,0.4891,0.3506,0.7194,0.125,0.009981393814086914,0.005536317825317383,1,1,HEFT
Rand,0.5076,0.3657,0.4869,0.625,0.00836181640625,0.005536317825317383,1,1,HEFT
CPF,0.4955,0.3658,0.5403,0.375,0.007889747619628906,0.0047032833099365234,1,1,CPOP
ICRB,0.5076,0.3527,0.7639,0.25,0.007248401641845703,0.0047032833099365234,1,1,CPOP
STO,0.4912,0.352,0.7764,0.0,0.006949663162231445,0.0047032833099365234,1,1,CPOP
Rand,0.4907,0.3509,0.7956,0.5,0.006999015808105469,0.0047032833099365234,1,1,CPOP
CPF,0.526,0.3697,0.7136,0.25,0.005975484848022461,0.0033845901489257812,1,1,HEFT
ICRB,0.5352,0.3635,0.7932,0.25,0.005732297897338867,0.0033845901489257812,1,1,HEFT
STO,0.5284,0.3697,0.7136,0.25,0.00549006462097168,0.0033845901489257812,1,1,HEFT
Rand,0.5228,0.3635,0.7932,0.625,0.008702278137207031,0.0033845901489257812,1,1,HEFT
CPF,0.526,0.3697,0.7136,0.25,0.006330966949462891,0.0036804676055908203,1,1,CPOP
ICRB,0.5352,0.3635,0.7932,0.25,0.005897998809814453,0.0036804676055908203,1,1,CPOP
STO,0.5284,0.3697,0.7136,0.25,0.005707979202270508,0.0036804676055908203,1,1,CPOP
Rand,0.5268,0.3484,1.0,0.5,0.005815267562866211,0.0036804676055908203,1,1,CPOP
CPF,0.4653,0.3219,0.3647,0.375,0.008164167404174805,0.005403280258178711,1,1,HEFT
ICRB,0.4555,0.2981,0.7549,0.375,0.007794857025146484,0.005403280258178711,1,1,HEFT
STO,0.443,0.3147,0.477,0.375,0.0076067447662353516,0.005403280258178711,1,1,HEFT
Rand,0.4608,0.3109,0.5378,0.5,0.010228872299194336,0.005403280258178711,1,1,HEFT
CPF,0.4783,0.3309,0.2674,0.25,0.007481098175048828,0.0037894248962402344,1,1,CPOP
ICRB,0.4673,0.3058,0.7173,0.375,0.007165670394897461,0.0037894248962402344,1,1,CPOP
STO,0.443,0.3147,0.5501,0.375,0.00703740119934082,0.0037894248962402344,1,1,CPOP
Rand,0.4728,0.3184,0.4823,0.5,0.006516218185424805,0.0037894248962402344,1,1,CPOP
CPF,0.468,0.2928,0.2745,0.375,0.00599360466003418,0.0034570693969726562,1,1,HEFT
ICRB,0.468,0.2928,0.2745,0.375,0.005806446075439453,0.0034570693969726562,1,1,HEFT
STO,0.4613,0.2783,0.4893,0.125,0.005669593811035156,0.0034570693969726562,1,1,HEFT
Rand,0.468,0.2928,0.2745,0.5,0.005788326263427734,0.0034570693969726562,1,1,HEFT
CPF,0.468,0.2928,0.2745,0.375,0.008247852325439453,0.005460023880004883,1,1,CPOP
ICRB,0.468,0.2928,0.2745,0.375,0.007932901382446289,0.005460023880004883,1,1,CPOP
STO,0.4613,0.2783,0.4893,0.125,0.009135961532592773,0.005460023880004883,1,1,CPOP
Rand,0.4478,0.2489,1.0,0.75,0.009589195251464844,0.005460023880004883,1,1,CPOP
CPF,0.5174,0.3451,0.5831,0.25,0.0056552886962890625,0.0033502578735351562,1,1,HEFT
ICRB,0.5174,0.3451,0.5831,0.25,0.0054607391357421875,0.0033502578735351562,1,1,HEFT
STO,0.4956,0.3359,0.6999,0.125,0.005590915679931641,0.0033502578735351562,1,1,HEFT
Rand,0.5085,0.3283,0.801,0.625,0.005449771881103516,0.0033502578735351562,1,1,HEFT
CPF,0.5342,0.3563,0.5191,0.25,0.006356716156005859,0.0036988258361816406,1,1,CPOP
ICRB,0.5342,0.3563,0.5191,0.25,0.0065915584564208984,0.0036988258361816406,1,1,CPOP
STO,0.5072,0.3438,0.6923,0.0,0.008640289306640625,0.0036988258361816406,1,1,CPOP
Rand,0.497,0.3235,1.0,0.875,0.006227254867553711,0.0036988258361816406,1,1,CPOP
CPF,0.4496,0.3062,0.6539,0.375,0.005562543869018555,0.003332376480102539,1,1,HEFT
ICRB,0.4496,0.3062,0.6539,0.25,0.005490779876708984,0.003332376480102539,1,1,HEFT
STO,0.4514,0.311,0.5567,0.0,0.005574226379394531,0.003332376480102539,1,1,HEFT
Rand,0.434,0.2903,1.0,0.875,0.0053844451904296875,0.003332376480102539,1,1,HEFT
CPF,0.4496,0.3062,0.6539,0.375,0.0063953399658203125,0.003742694854736328,1,1,CPOP
ICRB,0.4496,0.3062,0.6539,0.25,0.00738835334777832,0.003742694854736328,1,1,CPOP
STO,0.4514,0.311,0.5567,0.0,0.007622718811035156,0.003742694854736328,1,1,CPOP
Rand,0.4471,0.2997,0.7895,0.625,0.006471395492553711,0.003742694854736328,1,1,CPOP
CPF,0.4789,0.3403,0.585,0.5,0.0056951045989990234,0.003319978713989258,1,1,HEFT
ICRB,0.4893,0.3231,0.804,0.375,0.005384922027587891,0.003319978713989258,1,1,HEFT
STO,0.4993,0.3438,0.5435,0.125,0.005207538604736328,0.003319978713989258,1,1,HEFT
Rand,0.4865,0.3225,0.8128,0.625,0.005512237548828125,0.003319978713989258,1,1,HEFT
CPF,0.4789,0.3403,0.7198,0.5,0.0064544677734375,0.003756284713745117,1,1,CPOP
ICRB,0.5114,0.3377,0.7588,0.375,0.006112813949584961,0.003756284713745117,1,1,CPOP
STO,0.5233,0.3603,0.4384,0.125,0.007467746734619141,0.003756284713745117,1,1,CPOP
Rand,0.5034,0.3225,1.0,0.75,0.008152246475219727,0.003756284713745117,1,1,CPOP
CPF,0.4724,0.3402,0.6703,0.375,0.008035659790039062,0.00424504280090332,1,1,HEFT
ICRB,0.4797,0.3388,0.6933,0.375,0.006778717041015625,0.00424504280090332,1,1,HEFT
STO,0.4756,0.3423,0.6364,0.0,0.0063436031341552734,0.00424504280090332,1,1,HEFT
Rand,0.4793,0.3381,0.7063,0.625,0.006305694580078125,0.00424504280090332,1,1,HEFT
CPF,0.4784,0.3446,0.6455,0.375,0.006409168243408203,0.003712892532348633,1,1,CPOP
ICRB,0.4857,0.3431,0.6702,0.375,0.006207942962646484,0.003712892532348633,1,1,CPOP
STO,0.4756,0.3423,0.6842,0.0,0.005947589874267578,0.003712892532348633,1,1,CPOP
Rand,0.4756,0.3423,0.6842,0.75,0.007582664489746094,0.003712892532348633,1,1,CPOP
CPF,0.4681,0.3534,0.5584,0.375,0.006009817123413086,0.003473997116088867,1,1,HEFT
ICRB,0.4736,0.3456,0.7135,0.375,0.005548715591430664,0.003473997116088867,1,1,HEFT
STO,0.4641,0.3449,0.7281,0.25,0.005512714385986328,0.003473997116088867,1,1,HEFT
Rand,0.4717,0.3409,0.8111,0.625,0.005623579025268555,0.003473997116088867,1,1,HEFT
CPF,0.4681,0.3534,0.5584,0.375,0.006981372833251953,0.004260063171386719,1,1,CPOP
ICRB,0.4736,0.3456,0.7135,0.375,0.006729602813720703,0.004260063171386719,1,1,CPOP
STO,0.4641,0.3449,0.7281,0.25,0.009039163589477539,0.004260063171386719,1,1,CPOP
Rand,0.4705,0.3594,0.4416,0.5,0.006765127182006836,0.004260063171386719,1,1,CPOP
CPF,0.4577,0.2799,0.5411,0.5,0.005411863327026367,0.003137350082397461,1,1,HEFT
ICRB,0.453,0.2692,0.7599,0.25,0.005253791809082031,0.003137350082397461,1,1,HEFT
STO,0.4362,0.2682,0.7812,0.125,0.005018711090087891,0.003137350082397461,1,1,HEFT
Rand,0.4397,0.2729,0.6841,1.0,0.005056142807006836,0.003137350082397461,1,1,HEFT
CPF,0.4577,0.2799,0.5411,0.5,0.007911205291748047,0.004540920257568359,1,1,CPOP
ICRB,0.453,0.2692,0.7599,0.25,0.009008646011352539,0.004540920257568359,1,1,CPOP
STO,0.4362,0.2682,0.7812,0.125,0.006978511810302734,0.004540920257568359,1,1,CPOP
Rand,0.4481,0.2584,1.0,0.625,0.007367372512817383,0.004540920257568359,1,1,CPOP
CPF,0.4273,0.2795,0.3615,0.25,0.0059053897857666016,0.003374338150024414,1,1,HEFT
ICRB,0.4252,0.2732,0.4825,0.375,0.005715131759643555,0.003374338150024414,1,1,HEFT
STO,0.4246,0.2715,0.5175,0.0,0.0055963993072509766,0.003374338150024414,1,1,HEFT
Rand,0.4172,0.2494,1.0,0.625,0.005875349044799805,0.003374338150024414,1,1,HEFT
CPF,0.4273,0.2795,0.3615,0.25,0.006852388381958008,0.0037925243377685547,1,1,CPOP
ICRB,0.4252,0.2732,0.4825,0.375,0.008205413818359375,0.0037925243377685547,1,1,CPOP
STO,0.4246,0.2715,0.5175,0.0,0.007053852081298828,0.0037925243377685547,1,1,CPOP
Rand,0.4094,0.2567,0.8312,0.625,0.008018016815185547,0.0037925243377685547,1,1,CPOP
CPF,0.4403,0.2841,0.4397,0.25,0.0073320865631103516,0.0035910606384277344,1,1,HEFT
ICRB,0.4345,0.2687,0.7615,0.25,0.007084846496582031,0.0035910606384277344,1,1,HEFT
STO,0.4413,0.2868,0.3861,0.0,0.005756378173828125,0.0035910606384277344,1,1,HEFT
Rand,0.4345,0.2687,0.7615,0.5,0.005795001983642578,0.0035910606384277344,1,1,HEFT
CPF,0.4403,0.2841,0.4397,0.25,0.00998377799987793,0.004973888397216797,1,1,CPOP
ICRB,0.4345,0.2687,0.7615,0.25,0.007936239242553711,0.004973888397216797,1,1,CPOP
STO,0.4413,0.2868,0.3861,0.0,0.007361173629760742,0.004973888397216797,1,1,CPOP
Rand,0.4241,0.2725,0.6782,0.875,0.008297920227050781,0.004973888397216797,1,1,CPOP
CPF,0.4825,0.3263,0.7656,0.25,0.008017778396606445,0.00531458854675293,1,1,HEFT
ICRB,0.5013,0.3255,0.7756,0.375,0.010082006454467773,0.00531458854675293,1,1,HEFT
STO,0.4864,0.3418,0.58,0.125,0.0076482295989990234,0.00531458854675293,1,1,HEFT
Rand,0.5114,0.3452,0.5412,0.75,0.008377790451049805,0.00531458854675293,1,1,HEFT
CPF,0.5065,0.3426,0.7089,0.125,0.009109735488891602,0.0049932003021240234,1,1,CPOP
ICRB,0.5261,0.3417,0.7213,0.375,0.007588863372802734,0.0049932003021240234,1,1,CPOP
STO,0.4864,0.3418,0.7202,0.125,0.0072422027587890625,0.0049932003021240234,1,1,CPOP
Rand,0.5157,0.3232,1.0,0.375,0.007302045822143555,0.0049932003021240234,1,1,CPOP
CPF,0.4674,0.3203,0.4422,0.5,0.008900642395019531,0.0035860538482666016,1,1,HEFT
ICRB,0.4808,0.3141,0.5412,0.375,0.006445646286010742,0.0035860538482666016,1,1,HEFT
STO,0.4661,0.3099,0.6095,0.125,0.0076177120208740234,0.0035860538482666016,1,1,HEFT
Rand,0.4808,0.3141,0.5412,1.0,0.0064809322357177734,0.0035860538482666016,1,1,HEFT
CPF,0.4674,0.3203,0.4908,0.5,0.0064547061920166016,0.0037355422973632812,1,1,CPOP
ICRB,0.4904,0.3203,0.4908,0.375,0.006189584732055664,0.0037355422973632812,1,1,CPOP
STO,0.4753,0.316,0.5666,0.0,0.006270408630371094,0.0037355422973632812,1,1,CPOP
Rand,0.4768,0.3193,0.5092,0.75,0.006137847900390625,0.0037355422973632812,1,1,CPOP
CPF,0.4903,0.3713,0.4638,0.25,0.0087738037109375,0.006124734878540039,1,1,HEFT
ICRB,0.4933,0.3582,0.7251,0.25,0.008642196655273438,0.006124734878540039,1,1,HEFT
STO,0.478,0.3541,0.8112,0.0,0.008583545684814453,0.006124734878540039,1,1,HEFT
Rand,0.4915,0.3541,0.8112,0.625,0.008910417556762695,0.006124734878540039,1,1,HEFT
CPF,0.4903,0.3713,0.4638,0.25,0.007592916488647461,0.004071712493896484,1,1,CPOP
ICRB,0.4933,0.3582,0.7251,0.25,0.007281303405761719,0.004071712493896484,1,1,CPOP
STO,0.478,0.3541,0.8112,0.0,0.006361246109008789,0.004071712493896484,1,1,CPOP
Rand,0.4848,0.3582,0.7251,0.5,0.00635981559753418,0.004071712493896484,1,1,CPOP
CPF,0.4481,0.2784,0.6633,0.5,0.01017141342163086,0.0053882598876953125,1,1,HEFT
ICRB,0.4529,0.2716,0.7529,0.25,0.007933616638183594,0.0053882598876953125,1,1,HEFT
STO,0.4458,0.2947,0.4655,0.25,0.007989168167114258,0.0053882598876953125,1,1,HEFT
Rand,0.4476,0.285,0.5806,0.625,0.009102821350097656,0.0053882598876953125,1,1,HEFT
CPF,0.4514,0.2804,0.7208,0.5,0.0063664913177490234,0.0036916732788085938,1,1,CPOP
ICRB,0.4677,0.2804,0.7208,0.25,0.006246089935302734,0.0036916732788085938,1,1,CPOP
STO,0.4458,0.2947,0.5261,0.25,0.005988359451293945,0.0036916732788085938,1,1,CPOP
Rand,0.4658,0.2765,0.7779,0.5,0.0066967010498046875,0.0036916732788085938,1,1,CPOP
CPF,0.4678,0.2821,0.6868,0.375,0.0073277950286865234,0.00451970100402832,1,1,HEFT
ICRB,0.4755,0.2797,0.7204,0.25,0.007483720779418945,0.00451970100402832,1,1,HEFT
STO,0.4725,0.2737,0.808,0.125,0.00783681869506836,0.00451970100402832,1,1,HEFT
Rand,0.449,0.2613,1.0,0.75,0.007294178009033203,0.00451970100402832,1,1,HEFT
CPF,0.4905,0.2885,0.6818,0.25,0.008257627487182617,0.005351066589355469,1,1,CPOP
ICRB,0.4905,0.2885,0.6818,0.25,0.008257865905761719,0.005351066589355469,1,1,CPOP
STO,0.487,0.2821,0.7816,0.0,0.0076291561126708984,0.005351066589355469,1,1,CPOP
Rand,0.4684,0.2821,0.7816,0.75,0.007673978805541992,0.005351066589355469,1,1,CPOP
CPF,0.4577,0.317,0.5466,0.375,0.007061004638671875,0.004421234130859375,1,1,HEFT
ICRB,0.4652,0.3086,0.6906,0.375,0.00937032699584961,0.004421234130859375,1,1,HEFT
STO,0.4635,0.3046,0.7628,0.125,0.006844282150268555,0.004421234130859375,1,1,HEFT
Rand,0.4478,0.292,1.0,0.75,0.008156061172485352,0.004421234130859375,1,1,HEFT
CPF,0.4577,0.317,0.5466,0.375,0.009038209915161133,0.005597114562988281,1,1,CPOP
ICRB,0.4652,0.3086,0.6906,0.375,0.008119583129882812,0.005597114562988281,1,1,CPOP
STO,0.4635,0.3046,0.7628,0.125,0.008494853973388672,0.005597114562988281,1,1,CPOP
Rand,0.4542,0.3082,0.6973,0.625,0.008390665054321289,0.005597114562988281,1,1,CPOP
CPF,0.4811,0.3463,0.6018,0.375,0.008089542388916016,0.004567623138427734,1,1,HEFT
ICRB,0.4903,0.3463,0.6018,0.25,0.008213043212890625,0.004567623138427734,1,1,HEFT
STO,0.4635,0.3367,0.7656,0.125,0.007383108139038086,0.004567623138427734,1,1,HEFT
Rand,0.4801,0.3239,1.0,0.5,0.006852865219116211,0.004567623138427734,1,1,HEFT
CPF,0.4811,0.3463,0.6018,0.375,0.009249448776245117,0.0042629241943359375,1,1,CPOP
ICRB,0.4903,0.3463,0.6018,0.25,0.007605075836181641,0.0042629241943359375,1,1,CPOP
STO,0.4635,0.3367,0.7656,0.125,0.0066471099853515625,0.0042629241943359375,1,1,CPOP
Rand,0.4814,0.3468,0.5923,0.625,0.006968498229980469,0.0042629241943359375,1,1,CPOP
CPF,0.4712,0.3127,0.4623,0.375,0.008193254470825195,0.005356311798095703,1,1,HEFT
ICRB,0.4825,0.2998,0.6909,0.25,0.007853031158447266,0.005356311798095703,1,1,HEFT
STO,0.4867,0.3083,0.5377,0.125,0.007552146911621094,0.005356311798095703,1,1,HEFT
Rand,0.4746,0.284,1.0,0.5,0.007697105407714844,0.005356311798095703,1,1,HEFT
CPF,0.4712,0.3127,0.4623,0.375,0.007027864456176758,0.003738880157470703,1,1,CPOP
ICRB,0.4825,0.2998,0.6909,0.25,0.007803440093994141,0.003738880157470703,1,1,CPOP
STO,0.4867,0.3083,0.5377,0.125,0.0065381526947021484,0.003738880157470703,1,1,CPOP
Rand,0.458,0.284,1.0,0.625,0.006073713302612305,0.003738880157470703,1,1,CPOP
CPF,0.477,0.324,0.5599,0.25,0.007941484451293945,0.005089759826660156,1,1,HEFT
ICRB,0.477,0.324,0.5599,0.25,0.00951695442199707,0.005089759826660156,1,1,HEFT
STO,0.4704,0.3091,0.7598,0.25,0.007409334182739258,0.005089759826660156,1,1,HEFT
Rand,0.4551,0.2929,1.0,0.625,0.008211851119995117,0.005089759826660156,1,1,HEFT
CPF,0.4921,0.3343,0.496,0.25,0.006394863128662109,0.003727436065673828,1,1,CPOP
ICRB,0.4921,0.3343,0.496,0.25,0.006125926971435547,0.003727436065673828,1,1,CPOP
STO,0.4846,0.3184,0.725,0.125,0.0058825016021728516,0.003727436065673828,1,1,CPOP
Rand,0.4911,0.3321,0.5258,0.75,0.0062983036041259766,0.003727436065673828,1,1,CPOP
CPF,0.4528,0.319,0.3499,0.375,0.007642269134521484,0.004621028900146484,1,1,HEFT
ICRB,0.4549,0.3104,0.4665,0.375,0.00773930549621582,0.004621028900146484,1,1,HEFT
STO,0.444,0.2956,0.685,0.25,0.0077059268951416016,0.004621028900146484,1,1,HEFT
Rand,0.4482,0.2933,0.7205,0.75,0.007501363754272461,0.004621028900146484,1,1,HEFT
CPF,0.4528,0.319,0.3961,0.375,0.006518125534057617,0.0038220882415771484,1,1,CPOP
ICRB,0.4675,0.319,0.3961,0.375,0.006307840347290039,0.0038220882415771484,1,1,CPOP
STO,0.444,0.2956,0.7755,0.25,0.00608372688293457,0.0038220882415771484,1,1,CPOP
Rand,0.4469,0.2926,0.8284,0.625,0.00872802734375,0.0038220882415771484,1,1,CPOP
CPF,0.5072,0.3562,0.5813,0.375,0.0058329105377197266,0.0034661293029785156,1,1,HEFT
ICRB,0.5163,0.3412,0.7588,0.25,0.005634307861328125,0.0034661293029785156,1,1,HEFT
STO,0.5262,0.3647,0.4885,0.125,0.005519390106201172,0.0034661293029785156,1,1,HEFT
Rand,0.5191,0.3512,0.6393,0.5,0.0056302547454833984,0.0034661293029785156,1,1,HEFT
CPF,0.5228,0.3672,0.5245,0.375,0.0063629150390625,0.003676891326904297,1,1,CPOP
ICRB,0.5314,0.3512,0.726,0.25,0.006640434265136719,0.003676891326904297,1,1,CPOP
STO,0.5262,0.3647,0.5548,0.125,0.008592367172241211,0.003676891326904297,1,1,CPOP
Rand,0.5134,0.3489,0.7563,0.625,0.006239652633666992,0.003676891326904297,1,1,CPOP
CPF,0.47,0.2985,0.7748,0.375,0.005953311920166016,0.003513813018798828,1,1,HEFT
ICRB,0.47,0.2985,0.7748,0.375,0.0056459903717041016,0.003513813018798828,1,1,HEFT
