Type,Total Pct.,Calculation Pct.,EDER,DOR,Time,Heft Time,gid,Case
CPF,0.4694,0.3317,0.2673,0.2222,0.0050144195556640625,0.0029201507568359375,1,6
ICRB,0.4281,0.3064,0.5498,0.5556,0.004809141159057617,0.0029201507568359375,1,6
STO,0.4553,0.3016,0.6091,0.1111,0.00465083122253418,0.0029201507568359375,1,6
Rand,0.4258,0.2789,0.9149,0.6667,0.0047321319580078125,0.0029201507568359375,1,6
SFE,0.0,0.0,0.0876,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.4776,0.1111,0.0,0.0,1,6
CPF,0.4889,0.3092,0.5769,0.3,0.00490260124206543,0.0028705596923828125,1,7
ICRB,0.4716,0.3286,0.3959,0.2,0.004743337631225586,0.0028705596923828125,1,7
STO,0.5217,0.341,0.2908,0.2,0.004590749740600586,0.0028705596923828125,1,7
Rand,0.4751,0.3182,0.4904,0.5,0.004628181457519531,0.0028705596923828125,1,7
SFE,0.0,0.0,0.2276,0.2,0.0,0.0,1,7
SFD,0.0,0.0,0.3959,0.1,0.0,0.0,1,7
CPF,0.4485,0.3046,0.2012,0.2,0.005003690719604492,0.0029807090759277344,1,8
ICRB,0.4667,0.3059,0.1899,0.2,0.0048754215240478516,0.0029807090759277344,1,8
STO,0.4667,0.3059,0.1899,0.2,0.004712343215942383,0.0029807090759277344,1,8
Rand,0.444,0.2666,0.5853,0.6,0.004813194274902344,0.0029807090759277344,1,8
SFE,0.0,0.0,0.1899,0.2,0.0,0.0,1,8
SFD,0.0,0.0,0.3547,0.1,0.0,0.0,1,8
CPF,0.819,0.5671,0.161,0.6667,0.0045926570892333984,0.00255584716796875,1,0
ICRB,0.7626,0.5107,0.5585,0.2222,0.004378080368041992,0.00255584716796875,1,0
STO,0.775,0.4864,0.758,0.1111,0.004217863082885742,0.00255584716796875,1,0
Rand,0.7683,0.5093,0.5689,0.7778,0.004282474517822266,0.00255584716796875,1,0
SFE,0.0,0.0,0.161,0.6667,0.0,0.0,1,0
SFD,0.0,0.0,0.6085,0.1111,0.0,0.0,1,0
CPF,0.598,0.368,0.4714,0.3333,0.0047686100006103516,0.0027217864990234375,1,1
ICRB,0.5212,0.3581,0.5908,0.5556,0.004615068435668945,0.0027217864990234375,1,1
STO,0.5884,0.3547,0.633,0.1111,0.004439353942871094,0.0027217864990234375,1,1
Rand,0.5605,0.3652,0.5048,0.5556,0.004485368728637695,0.0027217864990234375,1,1
SFE,0.0,0.0,0.4092,0.0,0.0,0.0,1,1
SFD,0.0,0.0,0.4092,0.0,0.0,0.0,1,1
CPF,0.4704,0.2592,0.426,0.3333,0.004896402359008789,0.002887725830078125,1,2
ICRB,0.4401,0.2593,0.4251,0.1111,0.004743099212646484,0.002887725830078125,1,2
STO,0.4349,0.2141,1.0,0.3333,0.00461125373840332,0.002887725830078125,1,2
Rand,0.4475,0.2288,0.7884,0.8889,0.0046656131744384766,0.002887725830078125,1,2
SFE,0.0,0.0,0.2192,0.2222,0.0,0.0,1,2
SFD,0.0,0.0,0.412,0.0,0.0,0.0,1,2
CPF,0.3542,0.2363,0.3944,0.3333,0.005211591720581055,0.0031452178955078125,1,3
ICRB,0.3542,0.2287,0.5078,0.3333,0.0050618648529052734,0.0031452178955078125,1,3
STO,0.3767,0.2304,0.482,0.2222,0.004883289337158203,0.0031452178955078125,1,3
Rand,0.3618,0.2217,0.6192,0.6667,0.004961490631103516,0.0031452178955078125,1,3
SFE,0.0,0.0,0.3944,0.3333,0.0,0.0,1,3
SFD,0.0,0.0,0.5613,0.1111,0.0,0.0,1,3
CPF,0.2982,0.2055,0.1175,0.3333,0.0055086612701416016,0.0033812522888183594,1,4
ICRB,0.2676,0.1738,0.7562,0.4444,0.005339384078979492,0.0033812522888183594,1,4
STO,0.2955,0.1819,0.5721,0.1111,0.005164623260498047,0.0033812522888183594,1,4
Rand,0.279,0.1642,1.0,0.4444,0.005199909210205078,0.0033812522888183594,1,4
SFE,0.0,0.0,0.1175,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.5721,0.0,0.0,0.0,1,4
CPF,0.4838,0.2747,0.8643,0.5,0.004994869232177734,0.0029196739196777344,1,5
ICRB,0.4578,0.2681,0.9637,0.375,0.004824161529541016,0.0029196739196777344,1,5
STO,0.4707,0.2657,1.0,0.25,0.004654884338378906,0.0029196739196777344,1,5
Rand,0.4862,0.2657,1.0,0.625,0.004671573638916016,0.0029196739196777344,1,5
SFE,0.0,0.0,0.4157,0.625,0.0,0.0,1,5
SFD,0.0,0.0,1.0,0.125,0.0,0.0,1,5
CPF,0.3838,0.2714,0.7755,0.2222,0.004941225051879883,0.002933979034423828,1,6
ICRB,0.3886,0.281,0.6091,0.4444,0.004841327667236328,0.002933979034423828,1,6
STO,0.437,0.3059,0.2245,0.0,0.0046350955963134766,0.002933979034423828,1,6
Rand,0.4201,0.2595,1.0,0.5556,0.0047149658203125,0.002933979034423828,1,6
SFE,0.0,0.0,0.2245,0.0,0.0,0.0,1,6
SFD,0.0,0.0,0.3952,0.0,0.0,0.0,1,6
CPF,0.3798,0.2531,0.5656,0.6,0.004937648773193359,0.002879619598388672,1,7
ICRB,0.3874,0.2531,0.5656,0.5,0.004771709442138672,0.002879619598388672,1,7
STO,0.3974,0.2617,0.4249,0.3,0.004584550857543945,0.002879619598388672,1,7
Rand,0.3883,0.2565,0.5097,0.5,0.004644632339477539,0.002879619598388672,1,7
SFE,0.0,0.0,0.3622,0.5,0.0,0.0,1,7
SFD,0.0,0.0,0.4249,0.3,0.0,0.0,1,7
CPF,0.4219,0.3168,0.1607,0.3,0.006341218948364258,0.004168510437011719,1,8
ICRB,0.4243,0.3084,0.2831,0.2,0.0060312747955322266,0.004168510437011719,1,8
STO,0.4151,0.2942,0.5065,0.0,0.005900859832763672,0.004168510437011719,1,8
Rand,0.4195,0.2971,0.4595,0.3,0.005927562713623047,0.004168510437011719,1,8
SFE,0.0,0.0,0.1607,0.3,0.0,0.0,1,8
SFD,0.0,0.0,0.5065,0.0,0.0,0.0,1,8
CPF,0.8159,0.4897,0.501,0.4444,0.004548311233520508,0.002547740936279297,1,0
ICRB,0.7696,0.4805,0.5511,0.3333,0.004371166229248047,0.002547740936279297,1,0
STO,0.8041,0.4475,0.7469,0.4444,0.004201412200927734,0.002547740936279297,1,0
Rand,0.7821,0.4563,0.6919,0.7778,0.004240989685058594,0.002547740936279297,1,0
SFE,0.0,0.0,0.372,0.5556,0.0,0.0,1,0
SFD,0.0,0.0,0.5308,0.1111,0.0,0.0,1,0
CPF,0.5685,0.3167,0.4249,0.4444,0.004819631576538086,0.002743244171142578,1,1
ICRB,0.5394,0.2958,0.6464,0.4444,0.004615306854248047,0.002743244171142578,1,1
STO,0.58,0.3167,0.4249,0.3333,0.004439353942871094,0.002743244171142578,1,1
Rand,0.5785,0.3015,0.5826,0.3333,0.004492521286010742,0.002743244171142578,1,1
SFE,0.0,0.0,0.4249,0.2222,0.0,0.0,1,1
SFD,0.0,0.0,0.4249,0.1111,0.0,0.0,1,1
CPF,0.4169,0.25,0.4196,0.3333,0.004890918731689453,0.0028562545776367188,1,2
ICRB,0.3913,0.234,0.6153,0.5556,0.004714250564575195,0.0028562545776367188,1,2
STO,0.4652,0.25,0.4196,0.1111,0.00457000732421875,0.0028562545776367188,1,2
Rand,0.4399,0.2207,0.7982,0.7778,0.004611015319824219,0.0028562545776367188,1,2
SFE,0.0,0.0,0.2018,0.4444,0.0,0.0,1,2
SFD,0.0,0.0,0.4196,0.1111,0.0,0.0,1,2
CPF,0.2803,0.1977,0.4134,0.5556,0.005258321762084961,0.0031609535217285156,1,3
ICRB,0.2691,0.1791,1.0,0.5556,0.005064249038696289,0.0031609535217285156,1,3
STO,0.2937,0.1966,0.4468,0.2222,0.00490260124206543,0.0031609535217285156,1,3
Rand,0.2849,0.1825,0.8831,0.7778,0.004949808120727539,0.0031609535217285156,1,3
SFE,0.0,0.0,0.1731,0.3333,0.0,0.0,1,3
SFD,0.0,0.0,0.4468,0.1111,0.0,0.0,1,3
CPF,0.2798,0.1818,0.7203,0.3333,0.0054590702056884766,0.0033359527587890625,1,4
ICRB,0.2623,0.1915,0.4795,0.6667,0.0052754878997802734,0.0033359527587890625,1,4
STO,0.2952,0.1969,0.3552,0.2222,0.005120992660522461,0.0033359527587890625,1,4
Rand,0.2914,0.1982,0.3267,0.6667,0.005166530609130859,0.0033359527587890625,1,4
SFE,0.0,0.0,0.1528,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.2339,0.1111,0.0,0.0,1,4
CPF,0.4377,0.3053,0.6893,0.375,0.005000114440917969,0.002935171127319336,1,5
ICRB,0.4407,0.3107,0.6198,0.5,0.0048198699951171875,0.002935171127319336,1,5
STO,0.4568,0.3043,0.7019,0.125,0.004667997360229492,0.002935171127319336,1,5
Rand,0.4323,0.283,1.0,0.625,0.004685640335083008,0.002935171127319336,1,5
SFE,0.0,0.0,0.5019,0.375,0.0,0.0,1,5
SFD,0.0,0.0,0.7019,0.125,0.0,0.0,1,5
CPF,0.4007,0.2443,0.245,0.3333,0.004985809326171875,0.0028808116912841797,1,6
ICRB,0.3554,0.2275,0.5393,0.5556,0.004822731018066406,0.0028808116912841797,1,6
STO,0.3878,0.2235,0.6168,0.0,0.0046198368072509766,0.0028808116912841797,1,6
Rand,0.3899,0.2268,0.5523,0.5556,0.0046710968017578125,0.0028808116912841797,1,6
SFE,0.0,0.0,0.245,0.3333,0.0,0.0,1,6
SFD,0.0,0.0,0.6168,0.0,0.0,0.0,1,6
CPF,0.3958,0.29,0.1257,0.6,0.004999876022338867,0.002897024154663086,1,7
ICRB,0.3776,0.2753,0.4095,0.5,0.004791975021362305,0.002897024154663086,1,7
STO,0.4097,0.2807,0.3012,0.2,0.004636049270629883,0.002897024154663086,1,7
Rand,0.3825,0.2633,0.6663,0.5,0.004694938659667969,0.002897024154663086,1,7
SFE,0.0,0.0,0.1257,0.6,0.0,0.0,1,7
SFD,0.0,0.0,0.3012,0.2,0.0,0.0,1,7
CPF,0.4261,0.3095,0.2296,0.1,0.004986763000488281,0.0029566287994384766,1,8
ICRB,0.4409,0.315,0.1781,0.2,0.00486302375793457,0.0029566287994384766,1,8
STO,0.4409,0.315,0.1781,0.2,0.004683256149291992,0.0029566287994384766,1,8
Rand,0.4083,0.2586,0.8138,0.6,0.004721164703369141,0.0029566287994384766,1,8
SFE,0.0,0.0,0.1781,0.2,0.0,0.0,1,8
SFD,0.0,0.0,0.4221,0.1,0.0,0.0,1,8
CPF,0.7496,0.4651,0.4924,0.4444,0.004535198211669922,0.002582550048828125,1,0
ICRB,0.7661,0.4996,0.3034,0.2222,0.0043752193450927734,0.002582550048828125,1,0
STO,0.7698,0.445,0.6157,0.1111,0.004243135452270508,0.002582550048828125,1,0
Rand,0.7419,0.4461,0.6091,0.5556,0.004300594329833984,0.002582550048828125,1,0
SFE,0.0,0.0,0.3034,0.2222,0.0,0.0,1,0
SFD,0.0,0.0,0.5456,0.0,0.0,0.0,1,0
CPF,0.5872,0.3536,0.5976,0.3333,0.004746675491333008,0.002716064453125,1,1
ICRB,0.5755,0.3304,0.8266,0.3333,0.0045757293701171875,0.002716064453125,1,1
STO,0.6106,0.3536,0.5976,0.2222,0.0044176578521728516,0.002716064453125,1,1
Rand,0.5833,0.3323,0.8061,0.5556,0.0044155120849609375,0.002716064453125,1,1
SFE,0.0,0.0,0.2888,0.1111,0.0,0.0,1,1
SFD,0.0,0.0,0.2888,0.1111,0.0,0.0,1,1
CPF,0.4661,0.3195,0.2405,0.4444,0.004918098449707031,0.0028557777404785156,1,2
ICRB,0.4102,0.2778,0.7652,0.5556,0.004747152328491211,0.0028557777404785156,1,2
STO,0.4556,0.2901,0.5951,0.1111,0.0045697689056396484,0.0028557777404785156,1,2
Rand,0.4485,0.2894,0.6033,0.4444,0.004614114761352539,0.0028557777404785156,1,2
SFE,0.0,0.0,0.2405,0.4444,0.0,0.0,1,2
SFD,0.0,0.0,0.4753,0.0,0.0,0.0,1,2
CPF,0.3628,0.2501,0.1639,0.3333,0.005274295806884766,0.0031273365020751953,1,3
ICRB,0.3533,0.2419,0.3083,0.3333,0.005079030990600586,0.0031273365020751953,1,3
STO,0.3662,0.2282,0.5739,0.1111,0.004914760589599609,0.0031273365020751953,1,3
Rand,0.3629,0.24,0.3445,0.4444,0.0049588680267333984,0.0031273365020751953,1,3
SFE,0.0,0.0,0.1639,0.3333,0.0,0.0,1,3
SFD,0.0,0.0,0.5739,0.1111,0.0,0.0,1,3
CPF,0.3178,0.2154,0.4558,0.4444,0.006233692169189453,0.0032949447631835938,1,4
ICRB,0.2993,0.2078,0.581,0.3333,0.0059964656829833984,0.0032949447631835938,1,4
STO,0.33,0.2043,0.6414,0.2222,0.005791902542114258,0.0032949447631835938,1,4
Rand,0.3029,0.195,0.8144,0.5556,0.005860328674316406,0.0032949447631835938,1,4
SFE,0.0,0.0,0.2366,0.2222,0.0,0.0,1,4
SFD,0.0,0.0,0.6414,0.1111,0.0,0.0,1,4
CPF,0.4276,0.2804,0.4916,0.5,0.00496673583984375,0.0029549598693847656,1,5
ICRB,0.3985,0.2648,0.7868,0.875,0.004749774932861328,0.0029549598693847656,1,5
STO,0.4419,0.2804,0.4916,0.375,0.004587650299072266,0.0029549598693847656,1,5
Rand,0.4139,0.2546,1.0,0.75,0.0046312808990478516,0.0029549598693847656,1,5
SFE,0.0,0.0,0.4916,0.5,0.0,0.0,1,5
SFD,0.0,0.0,1.0,0.375,0.0,0.0,1,5
CPF,0.4532,0.2774,0.209,0.3333,0.0062198638916015625,0.004064321517944336,1,6
ICRB,0.4065,0.244,0.5897,0.2222,0.005955219268798828,0.004064321517944336,1,6
STO,0.4404,0.2439,0.5914,0.2222,0.005799531936645508,0.004064321517944336,1,6
Rand,0.4308,0.216,1.0,0.2222,0.005851030349731445,0.004064321517944336,1,6
SFE,0.0,0.0,0.0,0.1111,0.0,0.0,1,6
SFD,0.0,0.0,0.4103,0.0,0.0,0.0,1,6
CPF,0.4542,0.2602,0.3517,0.4,0.0049991607666015625,0.002922534942626953,1,7
ICRB,0.4308,0.2532,0.4275,0.3,0.004796743392944336,0.002922534942626953,1,7
STO,0.4451,0.2532,0.4275,0.2,0.004637479782104492,0.002922534942626953,1,7
Rand,0.4308,0.2347,0.652,0.6,0.0046765804290771484,0.002922534942626953,1,7
SFE,0.0,0.0,0.1508,0.2,0.0,0.0,1,7
SFD,0.0,0.0,0.4515,0.1,0.0,0.0,1,7
CPF,0.3999,0.2937,0.0,0.5,0.007032871246337891,0.004111051559448242,1,8
ICRB,0.3807,0.2561,0.5717,0.3,0.0067920684814453125,0.004111051559448242,1,8
STO,0.411,0.2672,0.387,0.1,0.006549358367919922,0.004111051559448242,1,8
Rand,0.3913,0.2581,0.5374,0.5,0.006642341613769531,0.004111051559448242,1,8
SFE,0.0,0.0,0.0,0.4,0.0,0.0,1,8
SFD,0.0,0.0,0.5717,0.1,0.0,0.0,1,8
CPF,0.6631,0.3631,0.5553,0.5556,0.004571199417114258,0.0025627613067626953,1,0
ICRB,0.6736,0.387,0.4137,0.4444,0.004369020462036133,0.0025627613067626953,1,0
STO,0.6853,0.3198,0.8656,0.1111,0.004204273223876953,0.0025627613067626953,1,0
Rand,0.6701,0.3215,0.8518,0.8889,0.004269599914550781,0.0025627613067626953,1,0
SFE,0.0,0.0,0.3114,0.5556,0.0,0.0,1,0
SFD,0.0,0.0,0.8656,0.1111,0.0,0.0,1,0
CPF,0.555,0.3792,0.3186,0.3333,0.004832744598388672,0.002802133560180664,1,1
ICRB,0.5474,0.3394,0.7436,0.6667,0.0047075748443603516,0.002802133560180664,1,1
STO,0.5616,0.3622,0.4887,0.1111,0.004494190216064453,0.002802133560180664,1,1
Rand,0.5134,0.33,0.8596,0.6667,0.004503011703491211,0.002802133560180664,1,1
SFE,0.0,0.0,0.3011,0.0,0.0,0.0,1,1
SFD,0.0,0.0,0.3011,0.0,0.0,0.0,1,1
CPF,0.4415,0.2912,0.7014,0.2222,0.0049932003021240234,0.002919912338256836,1,2
ICRB,0.4442,0.3048,0.519,0.3333,0.004811763763427734,0.002919912338256836,1,2
STO,0.4729,0.3017,0.56,0.3333,0.004644155502319336,0.002919912338256836,1,2
Rand,0.4641,0.2948,0.651,0.4444,0.004694938659667969,0.002919912338256836,1,2
SFE,0.0,0.0,0.3494,0.1111,0.0,0.0,1,2
SFD,0.0,0.0,0.519,0.0,0.0,0.0,1,2
CPF,0.3585,0.2275,0.4184,0.3333,0.006039142608642578,0.003138303756713867,1,3
ICRB,0.3408,0.2208,0.5336,0.6667,0.005862712860107422,0.003138303756713867,1,3
STO,0.3924,0.2197,0.5527,0.1111,0.005646705627441406,0.003138303756713867,1,3
Rand,0.3674,0.2048,0.8339,0.7778,0.005728721618652344,0.003138303756713867,1,3
SFE,0.0,0.0,0.186,0.3333,0.0,0.0,1,3
SFD,0.0,0.0,0.5527,0.0,0.0,0.0,1,3
CPF,0.312,0.2088,0.2565,0.1111,0.005559444427490234,0.003424406051635742,1,4
ICRB,0.2857,0.1942,0.5564,0.1111,0.005344390869140625,0.003424406051635742,1,4
STO,0.3157,0.2018,0.3952,0.2222,0.005192279815673828,0.003424406051635742,1,4
Rand,0.2917,0.1949,0.5404,0.4444,0.005234718322753906,0.003424406051635742,1,4
SFE,0.0,0.0,0.1871,0.4444,0.0,0.0,1,4
SFD,0.0,0.0,0.2565,0.0,0.0,0.0,1,4
CPF,0.423,0.279,0.4312,0.375,0.00494694709777832,0.0028798580169677734,1,5
ICRB,0.3762,0.2536,1.0,0.5,0.004730939865112305,0.0028798580169677734,1,5
STO,0.4284,0.272,0.5773,0.125,0.0045926570892333984,0.0028798580169677734,1,5
Rand,0.4163,0.2536,1.0,0.75,0.004621744155883789,0.0028798580169677734,1,5
SFE,0.0,0.0,0.3359,0.125,0.0,0.0,1,5
SFD,0.0,0.0,0.5773,0.0,0.0,0.0,1,5
CPF,0.4091,0.2699,0.1104,0.3333,0.0050640106201171875,0.0029709339141845703,1,6
ICRB,0.3658,0.2354,0.6543,0.3333,0.004845619201660156,0.0029709339141845703,1,6
STO,0.414,0.2442,0.5014,0.1111,0.0047070980072021484,0.0029709339141845703,1,6
Rand,0.4086,0.2362,0.6403,0.6667,0.004771709442138672,0.0029709339141845703,1,6
SFE,0.0,0.0,0.1104,0.3333,0.0,0.0,1,6
SFD,0.0,0.0,0.5014,0.0,0.0,0.0,1,6
CPF,0.4212,0.2665,0.3668,0.5,0.006178855895996094,0.004030466079711914,1,7
ICRB,0.4136,0.2633,0.4043,0.4,0.005908012390136719,0.004030466079711914,1,7
STO,0.4421,0.2595,0.449,0.1,0.005748271942138672,0.004030466079711914,1,7
Rand,0.4007,0.2207,1.0,0.4,0.005796194076538086,0.004030466079711914,1,7
SFE,0.0,0.0,0.3668,0.5,0.0,0.0,1,7
SFD,0.0,0.0,0.449,0.1,0.0,0.0,1,7
CPF,0.4391,0.3068,0.4144,0.2,0.005735635757446289,0.00289154052734375,1,8
ICRB,0.4614,0.3291,0.1593,0.2,0.005636453628540039,0.00289154052734375,1,8
STO,0.4614,0.3291,0.1593,0.2,0.005387544631958008,0.00289154052734375,1,8
Rand,0.4361,0.2756,0.8407,0.5,0.0054776668548583984,0.00289154052734375,1,8
SFE,0.0,0.0,0.1593,0.1,0.0,0.0,1,8
SFD,0.0,0.0,0.1593,0.1,0.0,0.0,1,8
CPF,0.7985,0.525,0.4236,0.5556,0.004571676254272461,0.002542257308959961,1,0
ICRB,0.7686,0.5487,0.3015,0.8889,0.0043544769287109375,0.002542257308959961,1,0
STO,0.7759,0.4852,0.6555,0.2222,0.0041849613189697266,0.002542257308959961,1,0
Rand,0.776,0.46,0.8232,0.7778,0.004231929779052734,0.002542257308959961,1,0
SFE,0.0,0.0,0.3015,0.8889,0.0,0.0,1,0
SFD,0.0,0.0,0.6555,0.1111,0.0,0.0,1,0
CPF,0.5555,0.3492,0.7193,0.4444,0.004873037338256836,0.0028536319732666016,1,1
ICRB,0.5372,0.3627,0.5267,0.4444,0.0046994686126708984,0.0028536319732666016,1,1
STO,0.5686,0.3674,0.4636,0.1111,0.004544496536254883,0.0028536319732666016,1,1
Rand,0.559,0.3312,1.0,0.6667,0.004605770111083984,0.0028536319732666016,1,1
SFE,0.0,0.0,0.4636,0.1111,0.0,0.0,1,1
SFD,0.0,0.0,0.4636,0.1111,0.0,0.0,1,1
CPF,0.4752,0.3171,0.1837,0.4444,0.0052144527435302734,0.002894878387451172,1,2
ICRB,0.4151,0.2846,0.6621,0.2222,0.00478053092956543,0.002894878387451172,1,2
STO,0.4444,0.2941,0.5106,0.1111,0.004612445831298828,0.002894878387451172,1,2
Rand,0.465,0.2857,0.6436,0.5556,0.004735469818115234,0.002894878387451172,1,2
SFE,0.0,0.0,0.1837,0.4444,0.0,0.0,1,2
SFD,0.0,0.0,0.5106,0.1111,0.0,0.0,1,2
CPF,0.3205,0.2231,0.4607,0.4444,0.0051920413970947266,0.0030853748321533203,1,3
ICRB,0.3125,0.2108,0.7538,0.5556,0.0050373077392578125,0.0030853748321533203,1,3
STO,0.323,0.2173,0.5944,0.1111,0.004835367202758789,0.0030853748321533203,1,3
Rand,0.3417,0.2227,0.4713,1.0,0.004908084869384766,0.0030853748321533203,1,3
SFE,0.0,0.0,0.1885,0.4444,0.0,0.0,1,3
SFD,0.0,0.0,0.5944,0.1111,0.0,0.0,1,3
CPF,0.269,0.1736,0.5483,0.3333,0.0061798095703125,0.003292083740234375,1,4
ICRB,0.271,0.184,0.336,0.5556,0.006075143814086914,0.003292083740234375,1,4
STO,0.2918,0.1784,0.4468,0.2222,0.005799055099487305,0.003292083740234375,1,4
Rand,0.2658,0.1593,0.8853,1.0,0.005905628204345703,0.003292083740234375,1,4
SFE,0.0,0.0,0.2256,0.3333,0.0,0.0,1,4
SFD,0.0,0.0,0.6548,0.1111,0.0,0.0,1,4
CPF,0.449,0.3075,0.8018,0.25,0.0060558319091796875,0.004033088684082031,1,5
ICRB,0.445,0.3094,0.7738,0.375,0.0058040618896484375,0.004033088684082031,1,5
STO,0.4513,0.2947,1.0,0.5,0.005667448043823242,0.004033088684082031,1,5
Rand,0.4538,0.3075,0.8018,1.0,0.005697965621948242,0.004033088684082031,1,5
SFE,0.0,0.0,0.5427,0.5,0.0,0.0,1,5
SFD,0.0,0.0,1.0,0.125,0.0,0.0,1,5
CPF,0.4462,0.298,0.2279,0.2222,0.005057811737060547,0.002940654754638672,1,6
ICRB,0.4039,0.2794,0.4988,0.2222,0.004835367202758789,0.002940654754638672,1,6
STO,0.4227,0.2698,0.6526,0.0,0.004673957824707031,0.002940654754638672,1,6
Rand,0.4011,0.2504,1.0,0.3333,0.004727363586425781,0.002940654754638672,1,6
SFE,0.0,0.0,0.2279,0.2222,0.0,0.0,1,6
SFD,0.0,0.0,0.6526,0.0,0.0,0.0,1,6
CPF,0.4132,0.2886,0.2994,0.2,0.004953622817993164,0.0029175281524658203,1,7
ICRB,0.4069,0.2685,0.5554,0.2,0.004815578460693359,0.0029175281524658203,1,7
STO,0.426,0.2886,0.2994,0.1,0.004651069641113281,0.0029175281524658203,1,7
Rand,0.4087,0.2395,1.0,0.4,0.004700422286987305,0.0029175281524658203,1,7
SFE,0.0,0.0,0.2994,0.2,0.0,0.0,1,7
SFD,0.0,0.0,0.3757,0.1,0.0,0.0,1,7
CPF,0.5054,0.3448,0.5445,0.1,0.004990339279174805,0.002901792526245117,1,8
ICRB,0.5333,0.38,0.2316,0.0,0.004774808883666992,0.002901792526245117,1,8
STO,0.5314,0.38,0.2316,0.0,0.004627704620361328,0.002901792526245117,1,8
Rand,0.4929,0.3243,0.7583,0.4,0.004685163497924805,0.002901792526245117,1,8
SFE,0.0,0.0,0.1067,0.0,0.0,0.0,1,8
SFD,0.0,0.0,0.1067,0.0,0.0,0.0,1,8
CPF,0.743,0.4945,0.7062,0.4444,0.004549980163574219,0.002524852752685547,1,0
ICRB,0.7194,0.5412,0.3707,0.4444,0.004349946975708008,0.002524852752685547,1,0
STO,0.7461,0.4597,1.0,0.1111,0.0041751861572265625,0.002524852752685547,1,0
Rand,0.7613,0.4881,0.7571,0.8889,0.0042362213134765625,0.002524852752685547,1,0
SFE,0.0,0.0,0.3643,0.5556,0.0,0.0,1,0
SFD,0.0,0.0,1.0,0.1111,0.0,0.0,1,0
CPF,0.6131,0.4014,0.4313,0.3333,0.0047016143798828125,0.002714872360229492,1,1
ICRB,0.6006,0.4006,0.4368,0.5556,0.004563093185424805,0.002714872360229492,1,1
STO,0.6131,0.3754,0.6146,0.2222,0.004403829574584961,0.002714872360229492,1,1
Rand,0.6098,0.3711,0.6478,0.6667,0.0044515132904052734,0.002714872360229492,1,1
SFE,0.0,0.0,0.3565,0.5556,0.0,0.0,1,1
SFD,0.0,0.0,0.3771,0.2222,0.0,0.0,1,1
CPF,0.4207,0.2876,0.4207,0.5556,0.005131244659423828,0.0030128955841064453,1,2
ICRB,0.3823,0.2528,1.0,0.5556,0.00493168830871582,0.0030128955841064453,1,2
STO,0.4268,0.2745,0.6207,0.1111,0.004786968231201172,0.0030128955841064453,1,2
Rand,0.4017,0.2528,1.0,0.7778,0.004836559295654297,0.0030128955841064453,1,2
SFE,0.0,0.0,0.2477,0.3333,0.0,0.0,1,2
SFD,0.0,0.0,0.6207,0.1111,0.0,0.0,1,2
CPF,0.3747,0.2461,0.4093,0.3333,0.005240201950073242,0.0031309127807617188,1,3
ICRB,0.3349,0.2266,0.7416,0.3333,0.005019187927246094,0.0031309127807617188,1,3
STO,0.3896,0.2363,0.5688,0.3333,0.004888296127319336,0.0031309127807617188,1,3
Rand,0.378,0.2218,0.833,0.4444,0.00492095947265625,0.0031309127807617188,1,3
SFE,0.0,0.0,0.1595,0.4444,0.0,0.0,1,3
SFD,0.0,0.0,0.4566,0.1111,0.0,0.0,1,3
CPF,0.2815,0.1841,0.3605,0.3333,0.0054819583892822266,0.003340005874633789,1,4
ICRB,0.2638,0.1675,0.7587,0.5556,0.005280971527099609,0.003340005874633789,1,4
STO,0.2873,0.1841,0.3605,0.2222,0.005106449127197266,0.003340005874633789,1,4
Rand,0.286,0.1669,0.7731,0.6667,0.005155086517333984,0.003340005874633789,1,4
SFE,0.0,0.0,0.2413,0.4444,0.0,0.0,1,4
SFD,0.0,0.0,0.2413,0.1111,0.0,0.0,1,4
CPF,0.411,0.2669,0.7438,0.625,0.004897356033325195,0.0028672218322753906,1,5
ICRB,0.3973,0.2669,0.7438,0.625,0.004737377166748047,0.0028672218322753906,1,5
STO,0.4185,0.2535,1.0,0.5,0.004594564437866211,0.0028672218322753906,1,5
Rand,0.4307,0.2535,1.0,0.5,0.004617452621459961,0.0028672218322753906,1,5
SFE,0.0,0.0,0.3769,0.5,0.0,0.0,1,5
SFD,0.0,0.0,1.0,0.25,0.0,0.0,1,5
CPF,0.4255,0.3156,0.3874,0.4444,0.004964113235473633,0.0028791427612304688,1,6
ICRB,0.4042,0.2999,0.645,0.4444,0.00475311279296875,0.0028791427612304688,1,6
STO,0.4469,0.3184,0.3426,0.3333,0.004591703414916992,0.0028791427612304688,1,6
Rand,0.4169,0.2806,1.0,0.5556,0.0046539306640625,0.0028791427612304688,1,6
SFE,0.0,0.0,0.1551,0.4444,0.0,0.0,1,6
SFD,0.0,0.0,0.3426,0.1111,0.0,0.0,1,6
CPF,0.3948,0.2585,0.3026,0.5,0.006957054138183594,0.004021644592285156,1,7
ICRB,0.3494,0.2428,0.636,0.5,0.006699800491333008,0.004021644592285156,1,7
STO,0.3835,0.2569,0.3334,0.2,0.006499528884887695,0.004021644592285156,1,7
Rand,0.3935,0.2354,0.8081,0.7,0.006556510925292969,0.004021644592285156,1,7
